# Multilingual Google Product Taxonomy
# Generated from monolingual files with wikidata mappings
# Format: ID | hierarchy_depth | wikidata_uri | language_code:category_name | ...

1 | 1 | http://www.wikidata.org/entity/Q116957923 | cs-CZ:Chovatelství | da-DK:Dyr og tilbehør til kæledyr | de-CH:Tiere & Tierbedarf | de-DE:Tiere & Tierbedarf | en-AU:Animals & Pet Supplies | en-GB:Animals & Pet Supplies | en-US:Animals & Pet Supplies | es-ES:Productos para mascotas y animales | fr-CH:Animaux et articles pour animaux de compagnie | fr-FR:Animaux et articles pour animaux de compagnie | it-IT:Articoli per animali | ja-JP:ペット・ペット用品 | nl-NL:Dieren | no-NO:Dyr og kjæledyrutstyr | pl-PL:Zwierzęta i artykuły dla zwierząt | pt-BR:Animais e suprimentos para animais de estimação | ru-RU:Животные и товары для питомцев | sv-SE:Djur och tillbehör till husdjur | tr-TR:Hayvanlar ve Evcil Hayvan Ürünleri
1809 | 4 | http://www.wikidata.org/entity/Q116971213 | cs-CZ:Kutilství a řemeslo > Nářadí a nástroje > Žebříky a lešení > Pracovní plošiny | da-DK:Isenkram > Redskaber > Stiger og stilladser > Arbejdsplatforme | de-CH:Heimwerkerbedarf > Werkzeuge > Leitern & Gerüste > Arbeitsplattformen | de-DE:Heimwerkerbedarf > Werkzeuge > Leitern & Gerüste > Arbeitsplattformen | en-AU:Hardware > Tools > Ladders & Scaffolding > Work Platforms | en-GB:Hardware > Tools > Ladders & Scaffolding > Work Platforms | en-US:Hardware > Tools > Ladders & Scaffolding > Work Platforms | es-ES:Bricolaje > Herramientas > Escaleras y andamios > Plataformas de trabajo | fr-CH:Quincaillerie > Outils > Échelles et échafaudages > Plateformes de travail | fr-FR:Quincaillerie > Outils > Échelles et échafaudages > Plateformes de travail | it-IT:Articoli di ferramenta > Utensili > Scale e ponteggi > Piattaforme di lavoro | ja-JP:DIY用品 > 工具 > はしご・足場 > 作業足場 | nl-NL:Bouwmaterialen > Gereedschap > Ladders en bouwsteigers > Steigers | no-NO:Jernvare > Verktøy > Stiger og stillaser > Arbeidsplattformer | pl-PL:Sprzęt > Narzędzia > Drabiny i rusztowania > Platformy robocze | pt-BR:Ferragens > Ferramentas > Escadas e andaimes > Plataformas de trabalho | ru-RU:Оборудование и технические изделия > Инструменты > Лестницы и строительные леса > Рабочие помосты | sv-SE:Metallprodukter > Verktyg > Stegar och plattformar > Arbetsplattformar | tr-TR:Hırdavat > Aletler > Merdivenler ve Yapı İskeleleri > Çalışma Platformları
1817 | 4 | http://www.wikidata.org/entity/Q154453 | cs-CZ:Dům a zahrada > Kuchyně a jídelny > Barové nádobí > Výčepní zařízení | da-DK:Hjem og have > Køkken og spisestue > Barudstyr > Ølhaner | de-CH:Heim & Garten > Küche & Esszimmer > Bar-Utensilien > Bierzapfhähne | de-DE:Heim & Garten > Küche & Esszimmer > Bar-Utensilien > Bierzapfhähne | en-AU:Home & Garden > Kitchen & Dining > Barware > Beer Dispensers & Taps | en-GB:Home & Garden > Kitchen & Dining > Barware > Beer Dispensers & Taps | en-US:Home & Garden > Kitchen & Dining > Barware > Beer Dispensers & Taps | es-ES:Casa y jardín > Cocina y comedor > Utensilios para bares > Grifos y dispensadores de cerveza | fr-CH:Maison et jardin > Arts de la table et arts culinaires > Accessoires de bar > Tireuses à bière | fr-FR:Maison et jardin > Arts de la table et arts culinaires > Accessoires de bar > Tireuses à bière | it-IT:Casa e giardino > Cucina e pranzo > Materiale da bar > Spine e dispenser per birra | ja-JP:ホーム・ガーデン > キッチン・ダイニング > バー用品 > ビアサーバー | nl-NL:Huis en tuin > Keuken en eetkamer > Baraccessoires > Bierdispensers en -tappen | no-NO:Hjem og hage > Kjøkken og spisestue > Barartikler > Øltappere og -kraner | pl-PL:Dom i ogród > Kuchnia i jadalnia > Naczynia barowe > Nalewaki do piwa | pt-BR:Casa e jardim > Produtos de cozinha e aparelhos de jantar > Utensílios para bares > Torneiras de chope | ru-RU:Дом и сад > Товары для кухни и столовой > Барная посуда > Пивные краны и диспенсеры | sv-SE:Hem och trädgård > Kök och matsal > Bartillbehör > Ölkranar | tr-TR:Ev ve Bahçe > Mutfak ve Yemek > İçki Takımları > Bira Sebilleri ve Muslukları
1822 | 4 | http://www.wikidata.org/entity/Q117208255 | cs-CZ:Pro dospělé > Zbraně > Střelné zbraně – údržba a příslušenství > Zásobníky ke zbraním | da-DK:Voksne > Våben > Pistoler – tilbehør > Pistolløb | de-CH:Für Erwachsene > Waffen > Schusswaffenzubehör > Picatinny-Schienen | de-DE:Für Erwachsene > Waffen > Schusswaffenzubehör > Picatinny-Schienen | en-AU:Mature > Weapons > Gun Care & Accessories > Gun Rails | en-GB:Mature > Weapons > Gun Care & Accessories > Gun Rails | en-US:Mature > Weapons > Gun Care & Accessories > Gun Rails | es-ES:Productos para adultos > Armas > Accesorios y cuidado de armas de fuego > Monturas de riel | fr-CH:Adulte > Armes > Accessoires et entretien des armes à feu > Canons à rails | fr-FR:Adulte > Armes > Accessoires et entretien des armes à feu > Canons à rails | it-IT:Articoli per adulti > Armi > Accessori e pulizia armi > Rastrelliere armi | ja-JP:成人向け > 武器 > 銃関連用品 > ガンレール | nl-NL:Volwassenen > Wapens > Accessoires voor vuurwapens > Sleden voor vuurwapens | no-NO:Voksne > Våpen > Våpentilbehør > Forskjefter til våpen | pl-PL:Artykuły dla dorosłych > Broń > Konserwacja i akcesoria do broni palnej > Szyny montażowe | pt-BR:Adultos > Armas > Acessórios e cuidados para armas > Canhões elétricos | ru-RU:Товары для взрослых > Оружие > Принадлежности для огнестрельного оружия и средства для ухода за ним > Направляющие для огнестрельного оружия | sv-SE:Avsett för vuxna > Vapen > Skötselprodukter och tillbehör till eldvapen > Vapenskenor | tr-TR:Yetişkinlere Yönelik Ürünler > Silahlar > Silah Bakımı ve Aksesuarları > Silah Rayları
1824 | 4 | http://www.wikidata.org/entity/Q116971195 | cs-CZ:Kutilství a řemeslo > Nářadí a nástroje > Střihací a řezací nástroje > Stříhačky betonářské oceli | da-DK:Isenkram > Redskaber > Arbejdssakse > Armeringsstangklipper | de-CH:Heimwerkerbedarf > Werkzeuge > Schneidegeräte > Betonstahlschneider | de-DE:Heimwerkerbedarf > Werkzeuge > Schneidegeräte > Betonstahlschneider | en-AU:Hardware > Tools > Cutters > Rebar Cutters | en-GB:Hardware > Tools > Cutters > Rebar Cutters | en-US:Hardware > Tools > Cutters > Rebar Cutters | es-ES:Bricolaje > Herramientas > Cortadores > Cortadoras de varilla | fr-CH:Quincaillerie > Outils > Outils de coupe > Coupe-barre | fr-FR:Quincaillerie > Outils > Outils de coupe > Coupe-barre | it-IT:Articoli di ferramenta > Utensili > Attrezzi per taglio > Cesoie per tondini | ja-JP:DIY用品 > 工具 > カッター > 鉄筋カッター | nl-NL:Bouwmaterialen > Gereedschap > Snijwerktuigen > Betonscharen | no-NO:Jernvare > Verktøy > Kuttere > Armeringsskjærere | pl-PL:Sprzęt > Narzędzia > Przecinaki > Przecinaki do prętów zbrojeniowych | pt-BR:Ferragens > Ferramentas > Cortadores > Cortadores de rebarbas | ru-RU:Оборудование и технические изделия > Инструменты > Режущие инструменты > Пруткорезы | sv-SE:Metallprodukter > Verktyg > Skärare > Kapare till armeringsjärn | tr-TR:Hırdavat > Aletler > Kesiciler > Betonarme Demiri Kesiciler
1831 | 4 | http://www.wikidata.org/entity/Q958210 | cs-CZ:Oblečení a doplňky > Oblečení > Svrchní oblečení > Vesty | da-DK:Tøj og tilbehør > Tøj > Overtøj > Veste | de-CH:Bekleidung & Accessoires > Bekleidung > Überbekleidung > Westen | de-DE:Bekleidung & Accessoires > Bekleidung > Überbekleidung > Westen | en-AU:Clothing & Accessories > Clothing > Outerwear > Gilets | en-GB:Clothing & Accessories > Clothing > Outerwear > Gilets | en-US:Apparel & Accessories > Clothing > Outerwear > Vests | es-ES:Ropa y accesorios > Prendas de vestir > Ropa de abrigo > Chalecos | fr-CH:Vêtements et accessoires > Vêtements > Vêtements de plein air > Gilets et vestes sans manches | fr-FR:Vêtements et accessoires > Vêtements > Vêtements de plein air > Gilets et vestes sans manches | it-IT:Abbigliamento e accessori > Abbigliamento > Abbigliamento per esterno > Gilet | ja-JP:ファッション・アクセサリー > 衣料品 > アウター > ベスト | nl-NL:Kleding en accessoires > Kleding > Buitenkleding > Vesten | no-NO:Klær og tilbehør > Klær > Yttertøy > Vester | pl-PL:Ubrania i akcesoria > Ubrania > Odzież wierzchnia > Kamizelki | pt-BR:Vestuário e acessórios > Roupas > Casacos > Coletes | ru-RU:Предметы одежды и принадлежности > Одежда > Верхняя одежда > Жилеты | sv-SE:Kläder och accessoarer > Kläder > Ytterkläder > Västar | tr-TR:Kıyafet ve Aksesuarlar > Giyim Eşyaları > Dış Giyim > Yelekler
1835 | 4 | http://www.wikidata.org/entity/Q117207735 | cs-CZ:Dům a zahrada > Domácí spotřebiče – příslušenství > Ohřívače vody, bojlery – příslušenství > Ochranné desky pod ohřívače vody | da-DK:Hjem og have > Husholdningsapparater – tilbehør > Vandvarmer – tilbehør > Vandvarmer – bakker | de-CH:Heim & Garten > Haushaltsgeräte-Zubehör > Boiler-Zubehör > Boilerwannen | de-DE:Heim & Garten > Haushaltsgeräte-Zubehör > Boiler-Zubehör > Boilerwannen | en-AU:Home & Garden > Household Appliance Accessories > Water Heater Accessories > Water Heater Pans | en-GB:Home & Garden > Household Appliance Accessories > Water Heater Accessories > Water Heater Pans | en-US:Home & Garden > Household Appliance Accessories > Water Heater Accessories > Water Heater Pans | es-ES:Casa y jardín > Accesorios para electrodomésticos > Accesorios para calentadores de agua > Bandeja para calentador | fr-CH:Maison et jardin > Accessoires pour appareils électroménagers > Accessoires pour chauffe-eau > Réceptacles pour chauffe-eau | fr-FR:Maison et jardin > Accessoires pour appareils électroménagers > Accessoires pour chauffe-eau > Réceptacles pour chauffe-eau | it-IT:Casa e giardino > Accessori elettrodomestici > Accessori riscaldatori ad acqua > Pannelli riscaldatori | ja-JP:ホーム・ガーデン > 家電関連用品 > 湯沸器・給湯器関連用品 > 湯沸器・給湯器用パン | nl-NL:Huis en tuin > Accessoires voor huishoudelijke apparaten > Accessoires voor boilers > Boilerlekbakken | no-NO:Hjem og hage > Tilbehør til husholdningsapparater > Tilbehør til varmtvannsberedere > Varmtvannspanner | pl-PL:Dom i ogród > Akcesoria do sprzętu AGD > Akcesoria do podgrzewaczy wody > Podstawki do podgrzewaczy wody | pt-BR:Casa e jardim > Acessórios para eletrodomésticos > Acessórios para aquecedores de água > Bandejas para aquecedores | ru-RU:Дом и сад > Принадлежности для бытовых приборов > Принадлежности для водонагревателей > Поддоны для водонагревателей | sv-SE:Hem och trädgård > Tillbehör till hushållsapparater > Tillbehör till varmvattenberedare > Tankar till varmvattenberedare | tr-TR:Ev ve Bahçe > Ev Aleti Aksesuarları > Termosifon Aksesuarları > Termosifon Altlıkları
1850 | 4 | http://www.wikidata.org/entity/Q105870552 | cs-CZ:Kutilství a řemeslo > Nářadí a nástroje > Měřicí nástroje a přístroje > Odpichovací kružítka | da-DK:Isenkram > Redskaber > Måleredskaber og -sensorer > Inddelere | de-CH:Heimwerkerbedarf > Werkzeuge > Messwerkzeuge & Messwertgeber > Stangenzirkel | de-DE:Heimwerkerbedarf > Werkzeuge > Messwerkzeuge & Messwertgeber > Stangenzirkel | en-AU:Hardware > Tools > Measuring Tools & Sensors > Dividers | en-GB:Hardware > Tools > Measuring Tools & Sensors > Dividers | en-US:Hardware > Tools > Measuring Tools & Sensors > Dividers | es-ES:Bricolaje > Herramientas > Sensores y herramientas de medida > Compás de puntas secas | fr-CH:Quincaillerie > Outils > Outils de mesure et détecteurs > Compas droits | fr-FR:Quincaillerie > Outils > Outils de mesure et détecteurs > Compas droits | it-IT:Articoli di ferramenta > Utensili > Strumenti/sensori misurazione > Compassi | ja-JP:DIY用品 > 工具 > 測定機器・センサー > 分割コンパス | nl-NL:Bouwmaterialen > Gereedschap > Meethulpmiddelen en sensoren > Bouwpassers | no-NO:Jernvare > Verktøy > Måleverktøy og sensorer > Stikkpassere | pl-PL:Sprzęt > Narzędzia > Narzędzia pomiarowe i czujniki > Rozdzielacze | pt-BR:Ferragens > Ferramentas > Sensores e ferramentas para medição > Divisores | ru-RU:Оборудование и технические изделия > Инструменты > Измерительные инструменты и датчики > Измерительные циркули | sv-SE:Metallprodukter > Verktyg > Mätverktyg och sensorer > Stickpassare | tr-TR:Hırdavat > Aletler > Ölçüm Aletleri ve Sensörler > Pergeller
1855 | 4 | http://www.wikidata.org/entity/Q259642 | cs-CZ:Jídlo, pití a tabák > Potraviny > Mléčné výrobky > Tvaroh | da-DK:Fødevarer, drikkevarer og tobak > Fødevarer > Mælkeprodukter > Hytteost | de-CH:Nahrungsmittel, Getränke & Tabak > Lebensmittel > Milchprodukte > Hüttenkäse | de-DE:Nahrungsmittel, Getränke & Tabak > Lebensmittel > Milchprodukte > Hüttenkäse | en-AU:Food, Beverages & Tobacco > Food Items > Dairy Products > Cottage Cheese | en-GB:Food, Beverages & Tobacco > Food Items > Dairy Products > Cottage Cheese | en-US:Food, Beverages & Tobacco > Food Items > Dairy Products > Cottage Cheese | es-ES:Alimentación, bebida y tabaco > Alimentos > Lácteos > Queso Cottage | fr-CH:Alimentation, boissons et tabac > Aliments > Produits laitiers > Fromage blanc | fr-FR:Alimentation, boissons et tabac > Aliments > Produits laitiers > Fromage blanc | it-IT:Cibo, bevande e tabacco > Alimenti > Prodotti caseari > Ricotta | ja-JP:食品・飲料 > 食品 > 乳製品 > カッテージチーズ | nl-NL:Eten, drinken en tabak > Voedselitems > Zuivelproducten > Cottage cheese | no-NO:Mat, drikke og tobakk > Matvarer > Meieriprodukter > Cottage cheese | pl-PL:Żywność, napoje i tytoń > Żywność > Nabiał > Serki ziarniste | pt-BR:Alimentos, bebidas e tabaco > Alimentos > Lacticínios > Queijo cottage | ru-RU:Продукты, напитки и табачные изделия > Пищевые продукты > Молочные продукты > Творог | sv-SE:Mat, dryck och tobak > Livsmedel > Mjölkprodukter > Keso | tr-TR:Yiyecek, İçecekler ve Tütün Mamülleri > Yiyecek Çeşitleri > Süt Ürünleri > Süzme Peynir
1866 | 4 | http://www.wikidata.org/entity/Q233320 | cs-CZ:Kutilství a řemeslo > Nářadí a nástroje > Žebříky a lešení > Lešení | da-DK:Isenkram > Redskaber > Stiger og stilladser > Stilladser | de-CH:Heimwerkerbedarf > Werkzeuge > Leitern & Gerüste > Gerüste | de-DE:Heimwerkerbedarf > Werkzeuge > Leitern & Gerüste > Gerüste | en-AU:Hardware > Tools > Ladders & Scaffolding > Scaffolding | en-GB:Hardware > Tools > Ladders & Scaffolding > Scaffolding | en-US:Hardware > Tools > Ladders & Scaffolding > Scaffolding | es-ES:Bricolaje > Herramientas > Escaleras y andamios > Andamiaje | fr-CH:Quincaillerie > Outils > Échelles et échafaudages > Échafaudages | fr-FR:Quincaillerie > Outils > Échelles et échafaudages > Échafaudages | it-IT:Articoli di ferramenta > Utensili > Scale e ponteggi > Ponteggi | ja-JP:DIY用品 > 工具 > はしご・足場 > 足場 | nl-NL:Bouwmaterialen > Gereedschap > Ladders en bouwsteigers > Bouwsteigers | no-NO:Jernvare > Verktøy > Stiger og stillaser > Stillaser | pl-PL:Sprzęt > Narzędzia > Drabiny i rusztowania > Rusztowania | pt-BR:Ferragens > Ferramentas > Escadas e andaimes > Andaimes | ru-RU:Оборудование и технические изделия > Инструменты > Лестницы и строительные леса > Строительные леса | sv-SE:Metallprodukter > Verktyg > Stegar och plattformar > Plattformar | tr-TR:Hırdavat > Aletler > Merdivenler ve Yapı İskeleleri > Yapı İskeleleri
1867 | 4 | http://www.wikidata.org/entity/Q116961915 | cs-CZ:Elektronika > Elektronika – příslušenství > Kabely > Kabely pro zvuk a video | da-DK:Elektronik > Elektronik – tilbehør > Kabler > Lyd- og videokabler | de-CH:Elektronik > Elektronisches Zubehör > Kabel > Audio- & Videokabel | de-DE:Elektronik > Elektronisches Zubehör > Kabel > Audio- & Videokabel | en-AU:Electronics > Electronics Accessories > Cables > Audio & Video Cables | en-GB:Electronics > Electronics Accessories > Cables > Audio & Video Cables | en-US:Electronics > Electronics Accessories > Cables > Audio & Video Cables | es-ES:Electrónica > Accesorios electrónicos > Cables > Cables de audio y vídeo | fr-CH:Appareils électroniques > Accessoires électroniques > Câbles pour appareils électroniques > Câbles audio et vidéo | fr-FR:Appareils électroniques > Accessoires électroniques > Câbles pour appareils électroniques > Câbles audio et vidéo | it-IT:Dispositivi elettronici > Accessori dispositivi elettronici > Cavi > Cavi audio e video | ja-JP:電気製品 > 電気製品関連用品・PC周辺機器 > ケーブル > AVケーブル | nl-NL:Elektronica > Accessoires voor elektronica > Kabels > Audio- en videokabels | no-NO:Elektronikk > Elektronikktilbehør > Kabler > Lyd- og videokabler | pl-PL:Elektronika > Akcesoria elektroniczne > Kable > Kable audio-wideo | pt-BR:Eletrônicos > Acessórios para eletrônicos > Cabos > Cabos de áudio e vídeo | ru-RU:Электроника > Принадлежности для электроники > Кабели > Аудио- и видеокабели | sv-SE:Elektronik > Elektroniktillbehör > Kablar > Ljud- och videokablar | tr-TR:Elektronik > Elektronik Alet Aksesuarları > Kablolar > Ses ve Görüntü Kabloları
